timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1786312053.147000,1840.80,-21530.63,-12006.10,-13382.88,-13074.16,-10633.08,-4745.36,-6806.37
1786312053.147000,1842.41,-21528.48,-12009.86,-13381.27,-13072.01,-10631.20,-4741.34,-6803.16
1786312053.147000,1844.82,-21529.02,-12014.15,-13380.74,-13070.41,-10627.99,-4737.32,-6801.55
1786312053.179000,1844.56,-21532.51,-12009.86,-13382.61,-13073.62,-10627.45,-4740.80,-6802.62
1786312053.179000,1844.29,-21533.04,-11999.94,-13382.35,-13074.43,-10632.55,-4740.80,-6802.62
1786312053.179000,1844.29,-21533.85,-12011.74,-13379.40,-13074.97,-10636.03,-4741.34,-6802.35
1786312053.179000,1842.14,-21536.26,-12025.42,-13380.47,-13077.11,-10637.37,-4749.39,-6801.81
1786312053.179000,1839.73,-21535.99,-12022.20,-13382.35,-13080.06,-10637.91,-4751.27,-6803.69
1786312053.192000,1843.75,-21534.65,-12008.79,-13383.69,-13075.50,-10633.08,-4744.83,-6801.28
1786312053.192000,1843.75,-21533.85,-12000.74,-13383.96,-13074.16,-10631.47,-4739.73,-6799.13
1786312053.192000,1842.14,-21531.97,-12007.98,-13382.61,-13074.97,-10630.67,-4741.07,-6799.94
1786312053.192000,1840.53,-21529.82,-12018.17,-13379.93,-13077.11,-10635.23,-4746.71,-6801.28
1786312053.192000,1839.46,-21529.29,-12015.22,-13382.35,-13078.18,-10634.15,-4745.63,-6803.69
1786312053.234000,1839.73,-21532.24,-12003.15,-13384.76,-13075.77,-10630.67,-4742.41,-6803.42
1786312053.234000,1840.00,-21534.38,-12005.30,-13383.15,-13074.70,-10636.03,-4744.29,-6805.30
1786312053.234000,1841.87,-21535.99,-12007.45,-13383.42,-13077.38,-10642.47,-4746.97,-6803.42
1786312053.234000,1840.53,-21533.85,-12016.83,-13383.42,-13078.99,-10641.66,-4749.66,-6803.16
1786312053.234000,1840.80,-21533.31,-12018.71,-13383.42,-13078.45,-10640.06,-4749.39,-6801.81
1786312053.239000,1841.07,-21540.29,-12020.05,-13384.49,-13079.79,-10635.50,-4746.71,-6799.67
1786312053.239000,1844.82,-21542.43,-12031.85,-13384.76,-13074.43,-10637.91,-4744.56,-6796.99
1786312053.239000,1841.07,-21542.43,-12031.85,-13385.56,-13078.72,-10643.81,-4753.41,-6800.20
1786312053.239000,1835.17,-21541.09,-12026.22,-13386.37,-13084.62,-10646.49,-4757.70,-6805.30
1786312053.239000,1836.24,-21534.65,-12012.27,-13387.17,-13083.28,-10641.13,-4753.41,-6804.50
1786312053.264000,1837.58,-21530.90,-11999.94,-13385.30,-13080.60,-10637.91,-4750.19,-6803.69
1786312053.264000,1838.65,-21530.63,-12003.42,-13383.15,-13078.18,-10639.25,-4750.19,-6803.42
1786312053.264000,1838.65,-21530.36,-12012.54,-13381.81,-13077.38,-10640.59,-4749.66,-6803.16
1786312053.264000,1837.05,-21531.17,-12018.71,-13381.81,-13077.65,-10640.59,-4747.78,-6807.72
1786312053.264000,1836.78,-21532.51,-12020.32,-13382.88,-13078.72,-10637.91,-4747.24,-6807.45
1786312053.268000,1840.00,-21535.19,-12018.17,-13382.08,-13077.38,-10636.57,-4746.97,-6803.16
1786312053.268000,1839.19,-21538.41,-12015.49,-13381.27,-13078.45,-10638.45,-4749.12,-6804.23
1786312053.268000,1837.58,-21540.55,-12028.37,-13382.88,-13080.87,-10641.66,-4752.61,-6805.30
1786312053.268000,1839.73,-21535.73,-12035.34,-13382.88,-13079.26,-10639.79,-4751.27,-6802.08
1786312053.268000,1839.46,-21534.38,-12021.39,-13385.03,-13080.33,-10642.74,-4751.27,-6804.50
1786312053.297000,1839.46,-21535.73,-12004.50,-13383.15,-13079.52,-10641.66,-4752.07,-6805.84
1786312053.297000,1841.87,-21536.26,-12009.32,-13381.27,-13075.77,-10641.66,-4749.92,-6802.08
1786312053.297000,1839.73,-21533.58,-12014.15,-13380.74,-13077.38,-10643.54,-4750.73,-6804.50
1786312053.297000,1838.92,-21532.51,-12016.03,-13380.47,-13081.13,-10646.76,-4753.41,-6804.76
1786312053.297000,1839.19,-21534.38,-12013.88,-13381.27,-13083.28,-10647.03,-4755.29,-6803.16
1786312053.326000,1838.65,-21535.73,-12009.32,-13380.47,-13086.77,-10645.69,-4756.63,-6803.69
1786312053.326000,1837.58,-21539.48,-12016.03,-13378.05,-13084.89,-10642.74,-4754.48,-6804.76
1786312053.326000,1840.80,-21542.16,-12034.27,-13379.13,-13082.74,-10645.15,-4756.36,-6801.01
1786312053.326000,1840.53,-21542.43,-12044.19,-13378.59,-13084.89,-10648.64,-4764.94,-6802.08
1786312053.326000,1839.73,-21538.68,-12029.44,-13379.93,-13081.67,-10650.52,-4761.46,-6801.81
1786312053.329000,1841.07,-21535.46,-12010.93,-13380.47,-13081.13,-10648.91,-4757.17,-6803.69
1786312053.329000,1840.26,-21533.31,-12004.76,-13378.59,-13082.48,-10648.10,-4758.24,-6803.16
1786312053.329000,1837.31,-21532.24,-12008.25,-13378.59,-13085.43,-10651.05,-4762.26,-6802.08
1786312053.329000,1837.05,-21533.58,-12017.91,-13378.59,-13084.35,-10650.52,-4763.60,-6800.47
1786312053.329000,1839.46,-21535.73,-12024.61,-13379.40,-13084.08,-10648.64,-4764.68,-6796.99
1786312053.384000,1841.87,-21541.36,-12025.42,-13380.20,-13083.55,-10648.91,-4759.85,-6795.38
1786312053.384000,1841.07,-21541.09,-12018.17,-13379.66,-13083.01,-10651.05,-4755.29,-6796.18
1786312053.384000,1842.14,-21533.31,-12020.59,-13378.05,-13078.72,-10647.30,-4755.02,-6794.04
1786312053.384000,1839.19,-21536.80,-12027.03,-13380.74,-13081.13,-10646.76,-4757.70,-6794.57
1786312053.384000,1837.85,-21541.89,-12034.54,-13379.93,-13084.08,-10649.71,-4761.46,-6794.57
1786312053.389000,1835.70,-21541.36,-12019.52,-13380.20,-13089.18,-10655.34,-4767.36,-6798.60
1786312053.389000,1834.90,-21540.29,-12009.06,-13380.20,-13089.72,-10653.47,-4764.68,-6801.28
1786312053.389000,1833.83,-21536.53,-12018.17,-13378.32,-13088.91,-10650.78,-4759.85,-6798.06
1786312053.389000,1838.12,-21534.65,-12031.32,-13379.40,-13083.01,-10647.30,-4757.43,-6791.62
1786312053.389000,1837.58,-21535.99,-12025.42,-13380.74,-13082.21,-10648.10,-4761.73,-6790.82
1786312053.392000,1837.58,-21536.53,-12015.76,-13380.74,-13085.69,-10649.98,-4764.14,-6792.69
1786312053.392000,1835.97,-21538.41,-12014.96,-13380.20,-13088.91,-10653.47,-4766.02,-6792.43
1786312053.392000,1834.09,-21540.55,-12028.10,-13379.40,-13090.25,-10659.10,-4773.26,-6794.57
1786312053.392000,1830.88,-21537.60,-12026.22,-13381.81,-13091.33,-10657.22,-4772.19,-6796.72
1786312053.392000,1831.14,-21537.60,-12015.76,-13383.15,-13092.40,-10656.69,-4767.63,-6795.11
1786312053.417000,1836.78,-21540.02,-12019.78,-13381.01,-13090.52,-10656.15,-4766.82,-6791.62
1786312053.417000,1835.70,-21539.21,-12027.29,-13379.93,-13089.72,-10657.22,-4769.50,-6787.87
1786312053.417000,1833.02,-21540.02,-12024.08,-13379.93,-13091.06,-10659.10,-4768.16,-6790.55
1786312053.417000,1832.22,-21542.70,-12027.83,-13382.08,-13091.06,-10658.03,-4763.87,-6792.96
1786312053.417000,1838.39,-21541.36,-12030.24,-13383.42,-13086.50,-10652.13,-4761.19,-6787.87
1786312053.432000,1842.95,-21541.09,-12023.54,-13383.42,-13084.35,-10648.10,-4761.46,-6785.18
1786312053.432000,1840.53,-21540.02,-12020.05,-13381.27,-13088.11,-10650.52,-4767.63,-6787.06
1786312053.432000,1837.58,-21537.34,-12026.22,-13381.27,-13092.13,-10659.64,-4768.97,-6787.06
1786312053.432000,1832.22,-21539.21,-12028.90,-13381.01,-13096.15,-10660.71,-4770.85,-6792.43
1786312053.432000,1831.41,-21541.36,-12026.76,-13381.27,-13096.42,-10657.49,-4772.19,-6794.57
1786312053.447000,1831.41,-21544.58,-12016.57,-13382.08,-13097.50,-10659.64,-4775.41,-6795.11
1786312053.447000,1834.09,-21545.92,-12020.59,-13381.01,-13093.74,-10659.64,-4772.72,-6792.69
1786312053.447000,1834.36,-21546.45,-12038.29,-13380.47,-13093.20,-10660.71,-4770.58,-6790.01
1786312053.447000,1832.75,-21546.45,-12040.17,-13382.08,-13094.81,-10662.05,-4771.92,-6790.01
1786312053.447000,1833.56,-21543.77,-12023.00,-13383.69,-13094.28,-10661.25,-4770.31,-6788.40
1786312053.492000,1832.75,-21542.43,-12016.83,-13383.42,-13095.62,-10661.51,-4771.92,-6791.09
1786312053.492000,1834.09,-21540.29,-12024.08,-13381.81,-13095.35,-10659.37,-4772.45,-6791.09
1786312053.492000,1834.09,-21538.68,-12031.32,-13379.66,-13095.62,-10660.98,-4775.94,-6788.67
1786312053.492000,1833.29,-21538.14,-12030.24,-13379.93,-13096.96,-10663.66,-4780.77,-6787.33
1786312053.492000,1831.68,-21542.43,-12030.78,-13382.08,-13100.45,-10663.66,-4782.11,-6790.55
1786312053.519000,1831.68,-21545.38,-12018.17,-13383.42,-13100.18,-10664.73,-4779.96,-6790.55
1786312053.519000,1833.02,-21542.16,-12018.17,-13382.08,-13097.50,-10666.88,-4770.58,-6788.94
1786312053.519000,1831.41,-21547.53,-12031.85,-13379.66,-13098.03,-10665.54,-4770.85,-6791.35
1786312053.519000,1829.53,-21548.33,-12036.68,-13381.27,-13098.84,-10664.73,-4772.72,-6790.82
1786312053.519000,1830.61,-21541.89,-12028.90,-13383.15,-13098.30,-10662.05,-4773.26,-6789.74
1786312053.549000,1831.68,-21540.29,-12018.98,-13383.96,-13100.18,-10661.51,-4777.55,-6789.74
1786312053.549000,1831.68,-21541.36,-12020.05,-13383.15,-13101.25,-10660.44,-4776.21,-6788.94
1786312053.549000,1829.80,-21543.77,-12029.17,-13381.01,-13102.86,-10662.85,-4774.60,-6790.01
1786312053.549000,1827.39,-21544.31,-12038.83,-13381.27,-13102.06,-10667.68,-4778.09,-6792.96
1786312053.549000,1832.75,-21543.24,-12032.93,-13384.76,-13098.30,-10664.20,-4778.09,-6788.13
1786312053.552000,1833.83,-21543.50,-12022.20,-13383.96,-13098.30,-10664.20,-4782.11,-6788.94
1786312053.552000,1829.53,-21546.45,-12019.25,-13382.61,-13099.10,-10669.56,-4780.77,-6791.35
1786312053.552000,1830.07,-21546.99,-12029.98,-13382.08,-13098.84,-10668.49,-4775.41,-6791.35
1786312053.552000,1830.34,-21546.19,-12047.95,-13382.08,-13099.91,-10666.88,-4774.87,-6790.55
1786312053.552000,1828.19,-21546.72,-12036.15,-13383.42,-13104.20,-10668.76,-4780.23,-6793.77
1786312053.555000,1828.19,-21548.87,-12014.96,-13384.76,-13108.49,-10671.71,-4785.33,-6793.50
1786312053.555000,1830.34,-21545.38,-12018.17,-13382.61,-13108.22,-10670.90,-4782.92,-6790.28
1786312053.555000,1829.53,-21542.43,-12031.32,-13379.40,-13105.27,-10670.63,-4783.45,-6788.40
1786312053.555000,1830.07,-21541.89,-12040.44,-13382.61,-13101.79,-10670.10,-4786.40,-6787.87
1786312053.555000,1830.34,-21545.38,-12034.00,-13383.96,-13103.13,-10672.24,-4788.28,-6790.28
1786312053.582000,1827.93,-21552.62,-12027.83,-13385.83,-13106.88,-10673.31,-4787.48,-6794.84
1786312053.582000,1828.19,-21553.43,-12029.44,-13385.03,-13107.69,-10676.27,-4784.79,-6796.45
1786312053.582000,1831.68,-21549.67,-12035.88,-13381.27,-13104.47,-10675.46,-4782.92,-6791.09
1786312053.582000,1830.34,-21547.53,-12039.90,-13380.74,-13104.20,-10672.24,-4782.92,-6791.09
1786312053.582000,1828.19,-21546.99,-12029.98,-13382.08,-13107.69,-10671.17,-4787.74,-6794.30
1786312053.585000,1828.19,-21548.06,-12029.98,-13382.08,-13108.49,-10668.76,-4786.67,-6795.11
1786312053.585000,1827.93,-21548.33,-12033.20,-13380.74,-13106.35,-10671.44,-4782.92,-6795.38
1786312053.585000,1823.37,-21551.82,-12034.80,-13379.40,-13111.17,-10679.22,-4788.28,-6795.91
1786312053.585000,1820.95,-21549.40,-12042.05,-13379.93,-13112.25,-10680.29,-4789.62,-6797.25
1786312053.585000,1824.17,-21549.40,-12036.15,-13382.08,-13107.15,-10676.27,-4786.67,-6795.91
1786312053.612000,1826.85,-21551.28,-12027.56,-13381.81,-13109.83,-10673.85,-4788.01,-6796.45
1786312053.612000,1824.71,-21552.09,-12038.02,-13380.74,-13115.20,-10680.02,-4790.96,-6795.91
1786312053.612000,1823.63,-21549.67,-12035.34,-13379.66,-13114.13,-10685.65,-4792.84,-6793.23
1786312053.612000,1824.71,-21546.19,-12029.17,-13380.47,-13110.91,-10684.04,-4790.16,-6793.23
1786312053.612000,1826.85,-21546.99,-12026.49,-13380.47,-13109.30,-10678.41,-4790.16,-6792.69
1786312053.627000,1825.51,-21548.87,-12021.93,-13381.27,-13110.91,-10677.61,-4796.33,-6791.09
1786312053.627000,1822.29,-21548.60,-12032.12,-13378.86,-13113.59,-10681.36,-4799.28,-6794.04
1786312053.627000,1819.34,-21553.43,-12042.31,-13377.79,-13116.00,-10685.38,-4795.25,-6796.72
1786312053.627000,1818.00,-21553.16,-12039.90,-13379.93,-13116.54,-10685.38,-4793.91,-6796.72
1786312053.627000,1818.81,-21549.67,-12032.66,-13383.15,-13116.00,-10682.17,-4795.52,-6794.84
1786312053.684000,1822.83,-21554.50,-12038.02,-13385.30,-13115.73,-10678.14,-4797.13,-6792.43
1786312053.684000,1822.02,-21560.94,-12040.17,-13385.30,-13117.08,-10683.24,-4797.94,-6791.89
1786312053.684000,1818.27,-21555.04,-12041.78,-13383.42,-13117.08,-10688.34,-4794.99,-6792.16
1786312053.684000,1819.61,-21550.48,-12049.02,-13382.08,-13116.54,-10687.53,-4793.64,-6791.89
1786312053.684000,1819.34,-21551.55,-12042.05,-13382.61,-13119.49,-10686.73,-4797.94,-6791.89
1786312053.689000,1816.66,-21551.82,-12024.34,-13383.42,-13121.10,-10687.53,-4799.55,-6793.77
1786312053.689000,1818.54,-21552.36,-12039.63,-13380.20,-13119.76,-10686.99,-4796.59,-6791.35
1786312053.689000,1816.39,-21553.43,-12047.68,-13381.27,-13121.64,-10691.29,-4801.15,-6791.89
1786312053.689000,1813.44,-21552.09,-12035.34,-13383.96,-13122.71,-10691.82,-4804.37,-6795.11
1786312053.689000,1815.86,-21549.94,-12032.12,-13381.27,-13123.24,-10689.41,-4803.30,-6791.89
1786312053.691000,1818.27,-21552.89,-12032.12,-13381.81,-13121.10,-10687.53,-4800.89,-6789.74
1786312053.691000,1816.66,-21555.57,-12033.46,-13382.61,-13121.37,-10687.53,-4799.01,-6788.94
1786312053.691000,1813.98,-21553.96,-12043.39,-13380.74,-13120.83,-10688.34,-4798.20,-6789.74
1786312053.691000,1810.49,-21556.92,-12051.43,-13381.27,-13121.90,-10687.53,-4800.89,-6791.09
1786312053.691000,1813.17,-21557.18,-12045.80,-13383.42,-13122.98,-10689.41,-4805.71,-6791.62
1786312053.731000,1816.66,-21553.43,-12036.41,-13383.96,-13121.64,-10690.21,-4805.45,-6788.40
1786312053.731000,1819.34,-21551.82,-12036.15,-13383.42,-13120.56,-10689.14,-4800.35,-6784.38
1786312053.731000,1817.73,-21552.89,-12038.83,-13383.42,-13121.37,-10692.09,-4801.42,-6784.38
1786312053.731000,1816.93,-21554.77,-12048.75,-13383.15,-13120.83,-10692.09,-4800.89,-6784.11
1786312053.731000,1818.00,-21557.45,-12045.00,-13381.27,-13120.29,-10693.70,-4803.84,-6783.84
1786312053.734000,1819.07,-21557.18,-12034.54,-13382.88,-13120.03,-10692.63,-4806.25,-6784.11
1786312053.734000,1816.93,-21554.50,-12029.98,-13382.61,-13122.44,-10689.68,-4802.23,-6786.26
1786312053.734000,1812.10,-21555.04,-12039.10,-13380.47,-13125.39,-10693.43,-4799.55,-6789.74
1786312053.734000,1812.10,-21556.65,-12051.70,-13381.27,-13125.39,-10694.77,-4800.08,-6787.60
1786312053.734000,1815.59,-21555.84,-12042.85,-13383.42,-13123.24,-10691.82,-4801.15,-6783.04
1786312053.747000,1815.86,-21553.70,-12031.32,-13382.35,-13124.32,-10693.70,-4803.57,-6784.92
1786312053.747000,1814.25,-21554.77,-12034.27,-13381.01,-13126.46,-10694.50,-4805.71,-6786.79
1786312053.747000,1812.64,-21554.77,-12043.39,-13380.74,-13129.15,-10696.38,-4808.13,-6787.06
1786312053.747000,1812.64,-21554.77,-12050.09,-13380.47,-13128.61,-10697.72,-4809.47,-6789.74
1786312053.747000,1815.59,-21556.92,-12044.19,-13381.27,-13125.93,-10695.58,-4808.13,-6787.06
1786312053.777000,1816.12,-21555.31,-12041.51,-13380.74,-13125.93,-10693.97,-4805.18,-6785.72
1786312053.777000,1815.59,-21555.31,-12038.83,-13378.32,-13127.80,-10697.19,-4807.86,-6784.38
1786312053.777000,1816.12,-21556.65,-12041.51,-13378.86,-13126.20,-10698.26,-4806.79,-6782.23
1786312053.777000,1816.66,-21555.84,-12052.24,-13379.13,-13124.59,-10696.11,-4805.71,-6784.38
1786312053.777000,1813.44,-21555.31,-12047.41,-13381.01,-13127.27,-10696.92,-4807.86,-6788.40
1786312053.792000,1812.10,-21555.31,-12028.64,-13381.54,-13129.15,-10695.04,-4809.74,-6785.99
1786312053.792000,1812.64,-21557.72,-12035.61,-13380.47,-13131.29,-10694.24,-4807.32,-6787.06
1786312053.792000,1813.44,-21558.52,-12055.46,-13380.47,-13128.61,-10699.06,-4805.98,-6784.65
1786312053.792000,1814.78,-21553.70,-12049.02,-13381.81,-13127.54,-10698.80,-4807.06,-6782.23
1786312053.792000,1816.39,-21550.75,-12035.07,-13382.08,-13125.93,-10696.65,-4812.42,-6782.50
1786312053.807000,1818.00,-21552.36,-12027.56,-13381.27,-13125.39,-10695.58,-4813.49,-6782.23
1786312053.807000,1815.05,-21555.31,-12043.12,-13379.93,-13126.46,-10698.53,-4807.86,-6784.11
1786312053.807000,1813.98,-21554.77,-12055.46,-13378.05,-13126.46,-10699.60,-4803.03,-6784.38
1786312053.807000,1812.64,-21552.36,-12052.51,-13378.59,-13127.00,-10697.19,-4803.57,-6783.58
1786312053.807000,1815.32,-21550.48,-12036.95,-13382.61,-13126.46,-10693.16,-4804.37,-6783.84
1786312053.837000,1814.78,-21552.09,-12029.44,-13380.74,-13127.00,-10695.04,-4805.98,-6786.53
1786312053.837000,1811.56,-21553.96,-12035.88,-13378.32,-13131.02,-10701.48,-4809.74,-6789.21
1786312053.837000,1810.76,-21553.16,-12048.22,-13375.37,-13131.02,-10703.62,-4810.81,-6789.48
1786312053.837000,1810.76,-21552.09,-12042.85,-13376.45,-13132.36,-10704.43,-4813.76,-6790.28
1786312053.837000,1809.15,-21553.70,-12036.15,-13376.18,-13130.49,-10700.94,-4812.15,-6791.09
1786312053.866000,1809.69,-21556.11,-12041.51,-13374.57,-13130.49,-10701.21,-4812.69,-6792.43
1786312053.866000,1809.69,-21555.57,-12040.71,-13373.76,-13131.29,-10699.60,-4814.57,-6790.55
1786312053.866000,1810.76,-21552.09,-12040.97,-13372.69,-13128.88,-10700.94,-4812.15,-6789.74
1786312053.866000,1818.27,-21547.26,-12042.85,-13373.23,-13124.05,-10698.26,-4807.06,-6781.97
1786312053.866000,1820.15,-21549.94,-12046.61,-13373.76,-13124.32,-10703.62,-4810.01,-6779.02
1786312053.869000,1820.68,-21551.82,-12040.71,-13377.25,-13123.24,-10700.41,-4806.25,-6780.36
1786312053.869000,1819.34,-21551.28,-12039.36,-13375.91,-13125.66,-10695.04,-4805.71,-6781.70
1786312053.869000,1814.25,-21552.62,-12048.48,-13374.30,-13127.27,-10699.33,-4805.98,-6783.31
1786312053.869000,1811.30,-21551.55,-12042.31,-13374.57,-13129.95,-10705.50,-4811.88,-6785.72
1786312053.869000,1809.15,-21553.43,-12036.15,-13375.10,-13134.51,-10704.43,-4818.05,-6788.40
1786312053.897000,1809.42,-21553.96,-12043.66,-13375.64,-13133.97,-10701.21,-4815.64,-6787.06
1786312053.897000,1807.54,-21553.16,-12041.51,-13373.23,-13134.51,-10703.89,-4814.83,-6786.26
1786312053.897000,1805.39,-21555.31,-12049.56,-13371.35,-13136.12,-10707.38,-4815.64,-6787.33
1786312053.897000,1803.79,-21554.77,-12050.90,-13373.76,-13136.39,-10709.26,-4815.10,-6787.60
1786312053.897000,1803.79,-21552.36,-12044.19,-13375.37,-13139.34,-10711.13,-4822.34,-6786.53
1786312053.926000,1803.79,-21552.89,-12039.63,-13376.45,-13141.75,-10710.60,-4824.22,-6787.87
1786312053.926000,1802.71,-21553.96,-12043.66,-13374.84,-13141.75,-10711.94,-4822.61,-6788.40
1786312053.926000,1800.03,-21554.77,-12055.73,-13375.10,-13142.56,-10715.43,-4825.56,-6790.55
1786312053.926000,1802.18,-21556.11,-12055.46,-13377.79,-13139.61,-10711.94,-4819.39,-6789.48
1786312053.926000,1804.86,-21555.31,-12041.24,-13376.71,-13136.12,-10707.11,-4814.57,-6786.53
1786312053.929000,1803.25,-21552.09,-12038.29,-13376.45,-13137.73,-10706.84,-4815.64,-6784.65
1786312053.929000,1804.05,-21554.77,-12041.51,-13376.71,-13138.80,-10709.79,-4816.98,-6781.43
1786312053.929000,1801.91,-21553.43,-12046.87,-13374.57,-13140.41,-10715.16,-4820.20,-6782.77
